Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,
2017126,18:11:41,50,17.6875,,2017126,18:11:44,50,-127,,
2017126,18:11:49,50,17.6875,,2017126,18:11:52,50,-127,,
2017126,18:11:57,50,17.6875,,2017126,18:12:0,50,-127,,
2017126,18:12:5,50,17.6875,,2017126,18:12:8,50,-127,,
2017126,18:12:13,50,17.6875,,2017126,18:12:16,50,-127,,
2017126,18:12:23,50,-1,,2017126,18:12:28,50,-127,,
2017126,18:12:33,50,17.6875,,2017126,18:12:36,50,-127,,
2017126,18:12:41,50,17.6875,,2017126,18:12:44,50,-127,,
2017126,18:12:49,50,17.6875,,2017126,18:12:52,50,-127,,
2017126,18:12:57,50,17.6875,,2017126,18:13:0,50,-127,,
2017126,18:13:5,50,17.6875,,2017126,18:13:8,50,-127,,
2017126,18:13:13,50,17.6875,,2017126,18:13:16,50,-127,,
2017126,18:13:21,50,17.6875,,2017126,18:13:24,50,-127,,
2017126,18:13:29,50,17.6875,,2017126,18:13:32,50,-127,,
2017126,18:13:37,50,17.6875,,2017126,18:13:40,50,-127,,
2017126,18:13:45,50,17.6875,,2017126,18:13:48,50,-127,,
2017126,18:13:53,50,17.6875,,2017126,18:13:56,50,-127,,
2017126,18:14:1,50,17.6875,,2017126,18:14:4,50,-127,,
2017126,18:14:9,50,17.6875,,2017126,18:14:12,50,-127,,
2017126,18:14:17,50,17.6875,,2017126,18:14:20,50,-127,,
2017126,18:14:25,50,17.6875,,2017126,18:14:28,50,-127,,
2017126,18:14:33,50,17.6875,,2017126,18:14:36,50,-127,,
2017126,18:14:41,50,17.6875,,2017126,18:14:44,50,-127,,
2017126,18:14:49,50,17.6875,,2017126,18:14:52,50,-127,,
2017126,18:14:57,50,17.6875,,2017126,18:15:0,50,-127,,
2017126,18:15:5,50,17.6875,,2017126,18:15:8,50,-127,,
2017126,18:15:13,50,17.6875,,2017126,18:15:16,50,-127,,
2017126,18:15:21,50,17.6875,,2017126,18:15:24,50,-127,,
2017126,18:15:29,50,17.625,,2017126,18:15:32,50,-127,,
2017126,18:15:37,50,17.625,,2017126,18:15:40,50,-127,,
2017126,18:15:45,50,17.6875,,2017126,18:15:48,50,-127,,
2017126,18:15:53,50,17.625,,2017126,18:15:56,50,-127,,
2017126,18:16:1,50,17.625,,2017126,18:16:4,50,-127,,
2017126,18:16:9,50,17.625,,2017126,18:16:12,50,-127,,
2017126,18:16:17,50,17.625,,2017126,18:16:20,50,-127,,
2017126,18:16:26,50,17.625,,2017126,18:16:29,50,-127,,
2017126,18:16:34,50,17.625,,2017126,18:16:37,50,-127,,
2017126,18:16:42,50,17.625,,2017126,18:16:45,50,-127,,
2017126,18:16:50,50,17.625,,2017126,18:16:53,50,-127,,
2017126,18:16:58,50,17.625,,2017126,18:17:1,50,-127,,
2017126,18:17:6,50,17.625,,2017126,18:17:9,50,-127,,
2017126,18:17:16,50,-1,,2017126,18:17:21,50,-127,,
2017126,18:17:26,50,17.625,,2017126,18:17:29,50,-127,,
2017126,18:17:34,50,17.625,,2017126,18:17:37,50,-127,,
2017126,18:17:42,50,17.625,,2017126,18:17:45,50,-127,,
2017126,18:17:50,50,17.625,,2017126,18:17:53,50,-127,,
2017126,18:17:58,50,17.625,,2017126,18:18:1,50,-127,,
2017126,18:18:6,50,17.625,,2017126,18:18:9,50,-127,,
2017126,18:18:15,50,17.625,,2017126,18:18:18,50,-127,,
2017126,18:18:23,50,17.625,,2017126,18:18:26,50,-127,,
2017126,18:18:31,50,17.625,,2017126,18:18:34,50,-127,,
2017126,18:18:39,50,17.625,,2017126,18:18:42,50,-127,,
2017126,18:18:47,50,17.625,,2017126,18:18:50,50,-127,,
2017126,18:18:55,50,17.625,,2017126,18:18:58,50,-127,,
2017126,18:19:3,50,17.625,,2017126,18:19:8,50,-127,,
2017126,18:19:11,50,17.625,,2017126,18:19:16,50,-127,,
2017126,18:19:19,50,17.625,,2017126,18:19:24,50,-127,,
2017126,18:19:27,50,17.625,,2017126,18:19:32,50,-127,,
2017126,18:19:35,50,17.625,,2017126,18:19:40,50,-127,,
2017126,18:19:43,50,17.625,,2017126,18:19:48,50,-127,,
2017126,18:19:51,50,17.625,,2017126,18:19:56,50,-127,,
2017126,18:19:59,50,17.625,,2017126,18:20:4,50,-127,,
2017126,18:20:7,50,17.625,,2017126,18:20:12,50,-127,,
2017126,18:20:15,50,17.5625,,2017126,18:20:20,50,-127,,
2017126,18:20:23,50,17.625,,2017126,18:20:28,50,-127,,
2017126,18:20:31,50,17.625,,2017126,18:20:36,50,-127,,
2017126,18:20:39,50,17.625,,2017126,18:20:44,50,-127,,
2017126,18:20:47,50,17.625,,2017126,18:20:52,50,-127,,
2017126,18:20:55,50,17.5625,,2017126,18:21:0,50,-127,,
2017126,18:21:3,50,17.5625,,2017126,18:21:8,50,-127,,
2017126,18:21:11,50,17.5625,,2017126,18:21:16,50,-127,,
2017126,18:21:19,50,17.5625,,2017126,18:21:24,50,-127,,
2017126,18:21:27,50,17.5625,,2017126,18:21:32,50,-127,,
2017126,18:21:35,50,17.5625,,2017126,18:21:40,50,-127,,
2017126,18:21:43,50,17.5625,,2017126,18:21:48,50,-127,,
2017126,18:21:51,50,17.5625,,2017126,18:21:56,50,-127,,
2017126,18:21:59,50,17.5625,,2017126,18:22:6,50,-1,,
2017126,18:22:11,50,17.5625,,2017126,18:22:16,50,-127,,
2017126,18:22:19,50,17.5625,,2017126,18:22:24,50,-127,,
2017126,18:22:27,50,17.5625,,2017126,18:22:32,50,-127,,
2017126,18:22:35,50,17.5625,,2017126,18:22:40,50,-127,,
2017126,18:22:43,50,17.5625,,2017126,18:22:48,50,-127,,
2017126,18:22:51,50,17.5625,,2017126,18:22:56,50,-127,,
2017126,18:22:59,50,17.5625,,2017126,18:23:4,50,-127,,
2017126,18:23:7,50,17.5625,,2017126,18:23:12,50,-127,,
2017126,18:23:15,50,17.5625,,2017126,18:23:20,50,-127,,
2017126,18:23:23,50,17.5625,,2017126,18:23:28,50,-127,,
2017126,18:23:31,50,17.5625,,2017126,18:23:36,50,-127,,
2017126,18:23:39,50,17.5625,,2017126,18:23:44,50,-127,,
2017126,18:23:47,50,17.5625,,2017126,18:23:52,50,-127,,
2017126,18:23:55,50,17.5625,,2017126,18:24:0,50,-127,,
2017126,18:24:3,50,17.5625,,2017126,18:24:8,50,-127,,
2017126,18:24:11,50,17.5625,,2017126,18:24:16,50,-127,,
2017126,18:24:19,50,17.5,,2017126,18:24:24,50,-127,,
2017126,18:24:27,50,17.5,,2017126,18:24:32,50,-127,,
2017126,18:24:35,50,17.5625,,2017126,18:24:40,50,-127,,
2017126,18:24:43,50,17.5,,2017126,18:24:48,50,-127,,
2017126,18:24:51,50,17.5,,2017126,18:24:56,50,-127,,
2017126,18:25:0,50,17.5,,2017126,18:25:5,50,-127,,
2017126,18:25:8,50,17.5,,2017126,18:25:13,50,-127,,
2017126,18:25:16,50,17.5,,2017126,18:25:21,50,-127,,
2017126,18:25:24,50,17.5,,2017126,18:25:29,50,-127,,
2017126,18:25:32,50,17.5,,2017126,18:25:37,50,-127,,
2017126,18:25:40,50,17.5,,2017126,18:25:45,50,-127,,
2017126,18:25:48,50,17.5,,2017126,18:25:53,50,-127,,
2017126,18:25:56,50,17.5,,2017126,18:26:1,50,-127,,
2017126,18:26:4,50,17.5,,2017126,18:26:11,50,-1,,
2017126,18:26:16,50,17.5,,2017126,18:26:21,50,-127,,
2017126,18:26:24,50,17.5,,2017126,18:26:31,50,-1,,
2017126,18:26:36,50,17.5,,2017126,18:26:41,50,-127,,
2017126,18:26:44,50,17.5,,2017126,18:26:49,50,-127,,
2017126,18:26:52,50,17.5,,2017126,18:26:58,50,-127,,
2017126,18:27:1,50,17.5,,2017126,18:27:6,50,-127,,
2017126,18:27:9,50,17.5,,2017126,18:27:14,50,-127,,
2017126,18:27:17,50,17.5,,2017126,18:27:22,50,-127,,
2017126,18:27:25,50,17.5,,2017126,18:27:30,50,-127,,
2017126,18:27:33,50,17.5,,2017126,18:27:38,50,-127,,
2017126,18:27:41,50,17.5,,2017126,18:27:46,50,-127,,
2017126,18:27:49,50,17.5,,2017126,18:27:54,50,-127,,
2017126,18:27:57,50,17.5,,2017126,18:28:2,50,-127,,
2017126,18:28:5,50,17.5,,2017126,18:28:10,50,-127,,
2017126,18:28:13,50,17.5,,2017126,18:28:18,50,-127,,
2017126,18:28:21,50,17.5,,2017126,18:28:26,50,-127,,
2017126,18:28:29,50,17.5,,2017126,18:28:34,50,-127,,
2017126,18:28:37,50,17.5,,2017126,18:28:42,50,-127,,
2017126,18:28:45,50,17.5,,2017126,18:28:50,50,-127,,
2017126,18:28:53,50,17.5,,2017126,18:28:58,50,-127,,
2017126,18:29:1,50,17.5,,2017126,18:29:7,50,-127,,
2017126,18:29:10,50,17.5,,2017126,18:29:15,50,-127,,
2017126,18:29:18,50,17.5,,2017126,18:29:23,50,-127,,
2017126,18:29:26,50,17.5,,2017126,18:29:31,50,-127,,
2017126,18:29:34,50,17.5,,2017126,18:29:39,50,-127,,
2017126,18:29:42,50,17.5,,2017126,18:29:47,50,-127,,
2017126,18:29:50,50,17.4375,,2017126,18:29:55,50,-127,,
2017126,18:29:58,50,17.5,,2017126,18:30:3,50,-127,,
2017126,18:30:6,50,17.4375,,2017126,18:30:11,50,-127,,
2017126,18:30:14,50,17.5,,2017126,18:30:19,50,-127,,
2017126,18:30:22,50,17.5,,2017126,18:30:27,50,-127,,
2017126,18:30:30,50,17.5,,2017126,18:30:35,50,-127,,
2017126,18:30:38,50,17.5,,2017126,18:30:43,50,-127,,
2017126,18:30:46,50,17.4375,,2017126,18:30:51,50,-127,,
2017126,18:30:54,50,17.4375,,2017126,18:30:59,50,-127,,
2017126,18:31:2,50,17.4375,,2017126,18:31:7,50,-127,,
2017126,18:31:10,50,17.4375,,2017126,18:31:15,50,-127,,
2017126,18:31:18,50,17.4375,,2017126,18:31:23,50,-127,,
2017126,18:31:26,50,17.4375,,2017126,18:31:31,50,-127,,
2017126,18:31:36,50,17.4375,,2017126,18:31:39,50,-127,,
2017126,18:31:44,50,17.4375,,2017126,18:31:47,50,-127,,
2017126,18:31:52,50,17.4375,,2017126,18:31:55,50,-127,,
2017126,18:32:0,50,17.4375,,2017126,18:32:3,50,-127,,
2017126,18:32:8,50,17.4375,,2017126,18:32:11,50,-127,,
2017126,18:32:16,50,17.4375,,2017126,18:32:19,50,-127,,
2017126,18:32:24,50,17.4375,,2017126,18:32:27,50,-127,,
2017126,18:32:32,50,17.4375,,2017126,18:32:35,50,-127,,
2017126,18:32:40,50,17.4375,,2017126,18:32:43,50,-127,,
2017126,18:32:48,50,17.4375,,2017126,18:32:51,50,-127,,
2017126,18:32:56,50,17.4375,,2017126,18:32:59,50,-127,,
2017126,18:33:4,50,17.4375,,2017126,18:33:7,50,-127,,
2017126,18:33:12,50,17.4375,,2017126,18:33:15,50,-127,,
2017126,18:33:20,50,17.4375,,2017126,18:33:23,50,-127,,
2017126,18:33:28,50,17.4375,,2017126,18:33:31,50,-127,,
2017126,18:33:36,50,17.4375,,2017126,18:33:39,50,-127,,
2017126,18:33:44,50,17.4375,,2017126,18:33:47,50,-127,,
2017126,18:33:52,50,17.4375,,2017126,18:33:55,50,-127,,
2017126,18:34:0,50,17.4375,,2017126,18:34:3,50,-127,,
2017126,18:34:8,50,17.4375,,2017126,18:34:11,50,-127,,
2017126,18:34:16,50,17.4375,,2017126,18:34:19,50,-127,,
2017126,18:34:24,50,17.4375,,2017126,18:34:27,50,-127,,
2017126,18:34:32,50,17.4375,,2017126,18:34:35,50,-127,,
2017126,18:34:40,50,17.4375,,2017126,18:34:43,50,-127,,
2017126,18:34:48,50,17.4375,,2017126,18:34:51,50,-127,,
2017126,18:34:56,50,17.4375,,2017126,18:34:59,50,-127,,
2017126,18:35:4,50,17.4375,,2017126,18:35:7,50,-127,,
2017126,18:35:12,50,17.4375,,2017126,18:35:15,50,-127,,
2017126,18:35:20,50,17.4375,,2017126,18:35:23,50,-127,,
2017126,18:35:28,50,17.4375,,2017126,18:35:31,50,-127,,
2017126,18:35:36,50,17.4375,,2017126,18:35:39,50,-127,,
2017126,18:35:44,50,17.4375,,2017126,18:35:47,50,-127,,
2017126,18:35:52,50,17.4375,,2017126,18:35:55,50,-127,,
2017126,18:36:1,50,17.4375,,2017126,18:36:4,50,-127,,
2017126,18:36:9,50,17.4375,,2017126,18:36:12,50,-127,,
2017126,18:36:17,50,17.4375,,2017126,18:36:20,50,-127,,
2017126,18:36:25,50,17.4375,,2017126,18:36:28,50,-127,,
2017126,18:36:33,50,17.4375,,2017126,18:36:36,50,-127,,
2017126,18:36:43,50,-1,,2017126,18:36:48,50,-127,,
2017126,18:36:53,50,17.4375,,2017126,18:36:56,50,-127,,
2017126,18:37:1,50,17.4375,,2017126,18:37:4,50,-127,,
2017126,18:37:11,50,-1,,2017126,18:37:16,50,-127,,
2017126,18:37:21,50,17.4375,,2017126,18:37:24,50,-127,,
2017126,18:37:29,50,17.4375,,2017126,18:37:32,50,-127,,
2017126,18:37:37,50,17.4375,,2017126,18:37:40,50,-127,,
2017126,18:37:45,50,17.4375,,2017126,18:37:48,50,-127,,
2017126,18:37:53,50,17.4375,,2017126,18:37:56,50,-127,,
2017126,18:38:1,50,17.4375,,2017126,18:38:4,50,-127,,
2017126,18:38:9,50,17.4375,,2017126,18:38:12,50,-127,,
2017126,18:38:17,50,17.4375,,2017126,18:38:20,50,-127,,
2017126,18:38:25,50,17.4375,,2017126,18:38:28,50,-127,,
2017126,18:38:33,50,17.4375,,2017126,18:38:36,50,-127,,
2017126,18:38:41,50,17.4375,,2017126,18:38:44,50,-127,,
2017126,18:38:49,50,17.4375,,2017126,18:38:52,50,-127,,
2017126,18:38:58,50,17.4375,,2017126,18:39:1,50,-127,,
2017126,18:39:6,50,17.4375,,2017126,18:39:9,50,-127,,
2017126,18:39:14,50,17.4375,,2017126,18:39:17,50,-127,,
2017126,18:39:22,50,17.4375,,2017126,18:39:25,50,-127,,
2017126,18:39:30,50,17.4375,,2017126,18:39:33,50,-127,,
2017126,18:39:38,50,17.4375,,2017126,18:39:41,50,-127,,
2017126,18:39:46,50,17.4375,,2017126,18:39:49,50,-127,,
2017126,18:39:54,50,17.4375,,2017126,18:39:57,50,-127,,
2017126,18:40:2,50,17.4375,,2017126,18:40:5,50,-127,,
2017126,18:40:10,50,17.4375,,2017126,18:40:13,50,-127,,
2017126,18:40:18,50,17.4375,,2017126,18:40:21,50,-127,,
2017126,18:40:26,50,17.4375,,2017126,18:40:29,50,-127,,
2017126,18:40:34,50,17.4375,,2017126,18:40:37,50,-127,,
2017126,18:40:42,50,17.4375,,2017126,18:40:45,50,-127,,
2017126,18:40:50,50,17.4375,,2017126,18:40:53,50,-127,,
2017126,18:40:58,50,17.4375,,2017126,18:41:1,50,-127,,
2017126,18:41:6,50,17.375,,2017126,18:41:9,50,-127,,
2017126,18:41:14,50,17.4375,,2017126,18:41:17,50,-127,,
2017126,18:41:20,50,17.4375,,2017126,18:41:23,50,-127,,
2017126,18:41:28,50,17.4375,,2017126,18:41:31,50,-127,,
2017126,18:41:36,50,17.4375,,2017126,18:41:39,50,-127,,
2017126,18:41:44,50,17.4375,,2017126,18:41:47,50,-127,,
2017126,18:41:52,50,17.4375,,2017126,18:41:55,50,-127,,
2017126,18:42:0,50,17.375,,2017126,18:42:3,50,-127,,
2017126,18:42:8,50,17.375,,2017126,18:42:11,50,-127,,
2017126,18:42:16,50,17.375,,2017126,18:42:19,50,-127,,
2017126,18:42:24,50,17.4375,,2017126,18:42:27,50,-127,,
2017126,18:42:32,50,17.375,,2017126,18:42:35,50,-127,,
2017126,18:42:40,50,17.4375,,2017126,18:42:43,50,-127,,
2017126,18:42:48,50,17.4375,,2017126,18:42:51,50,-127,,
2017126,18:42:56,50,17.4375,,2017126,18:42:59,50,-127,,
2017126,18:43:4,50,17.4375,,2017126,18:43:7,50,-127,,
2017126,18:43:12,50,17.4375,,2017126,18:43:15,50,-127,,
2017126,18:43:20,50,17.375,,2017126,18:43:23,50,-127,,
2017126,18:43:28,50,17.4375,,2017126,18:43:31,50,-127,,
2017126,18:43:37,50,17.375,,2017126,18:43:40,50,-127,,
2017126,18:43:45,50,17.375,,2017126,18:43:50,50,-127,,
2017126,18:43:53,50,17.375,,2017126,18:43:58,50,-127,,
2017126,18:44:1,50,17.375,,2017126,18:44:6,50,-127,,
2017126,18:44:9,50,17.375,,2017126,18:44:14,50,-127,,
2017126,18:44:17,50,17.375,,2017126,18:44:22,50,-127,,
2017126,18:44:25,50,17.375,,2017126,18:44:30,50,-127,,
2017126,18:44:33,50,17.4375,,2017126,18:44:38,50,-127,,
2017126,18:44:41,50,17.375,,2017126,18:44:46,50,-127,,
2017126,18:44:51,50,17.4375,,2017126,18:44:54,50,-127,,
2017126,18:44:59,50,17.375,,2017126,18:45:4,50,-127,,
2017126,18:45:7,50,17.375,,2017126,18:45:12,50,-127,,
2017126,18:45:15,50,17.375,,2017126,18:45:20,50,-127,,
2017126,18:45:23,50,17.375,,2017126,18:45:28,50,-127,,
2017126,18:45:31,50,17.375,,2017126,18:45:36,50,-127,,
2017126,18:45:39,50,17.375,,2017126,18:45:44,50,-127,,
2017126,18:45:47,50,17.375,,2017126,18:45:52,50,-127,,
2017126,18:45:55,50,17.375,,2017126,18:46:0,50,-127,,
2017126,18:46:3,50,17.375,,2017126,18:46:8,50,-127,,
2017126,18:46:11,50,17.375,,2017126,18:46:16,50,-127,,
2017126,18:46:19,50,17.375,,2017126,18:46:24,50,-127,,
2017126,18:46:27,50,17.375,,2017126,18:46:32,50,-127,,
2017126,18:46:35,50,17.375,,2017126,18:46:40,50,-127,,
2017126,18:46:43,50,17.375,,2017126,18:46:48,50,-127,,
2017126,18:46:51,50,17.375,,2017126,18:46:56,50,-127,,
2017126,18:46:59,50,17.375,,2017126,18:47:4,50,-127,,
2017126,18:47:7,50,17.375,,2017126,18:47:12,50,-127,,
2017126,18:47:15,50,17.375,,2017126,18:47:20,50,-127,,
2017126,18:47:23,50,17.375,,2017126,18:47:28,50,-127,,
2017126,18:47:31,50,17.375,,2017126,18:47:36,50,-127,,
2017126,18:47:39,50,17.375,,2017126,18:47:44,50,-127,,
2017126,18:47:47,50,17.375,,2017126,18:47:52,50,-127,,
2017126,18:47:55,50,17.375,,2017126,18:48:0,50,-127,,
2017126,18:48:3,50,17.375,,2017126,18:48:8,50,-127,,
2017126,18:48:11,50,17.375,,2017126,18:48:16,50,-127,,
2017126,18:48:19,50,17.375,,2017126,18:48:22,50,-127,,
2017126,18:48:29,50,-1,,2017126,18:48:34,50,-127,,
2017126,18:48:39,50,17.375,,2017126,18:48:43,50,-127,,
2017126,18:48:48,50,17.375,,2017126,18:48:51,50,-127,,
2017126,18:48:56,50,17.375,,2017126,18:48:59,50,-127,,
2017126,18:49:4,50,17.375,,2017126,18:49:7,50,-127,,
2017126,18:49:12,50,17.375,,2017126,18:49:15,50,-127,,
2017126,18:49:20,50,17.375,,2017126,18:49:23,50,-127,,
2017126,18:49:28,50,17.3125,,2017126,18:49:31,50,-127,,
2017126,18:49:36,50,17.375,,2017126,18:49:39,50,-127,,
2017126,18:49:44,50,17.3125,,2017126,18:49:47,50,-127,,
2017126,18:49:52,50,17.375,,2017126,18:49:55,50,-127,,
2017126,18:50:0,50,17.375,,2017126,18:50:3,50,-127,,
2017126,18:50:8,50,17.375,,2017126,18:50:11,50,-127,,
2017126,18:50:16,50,17.3125,,2017126,18:50:19,50,-127,,
2017126,18:50:24,50,17.375,,2017126,18:50:27,50,-127,,
2017126,18:50:32,50,17.3125,,2017126,18:50:37,50,-127,,
2017126,18:50:41,50,17.375,,2017126,18:50:46,50,-127,,
2017126,18:50:49,50,17.3125,,2017126,18:50:54,50,-127,,
2017126,18:50:57,50,17.3125,,2017126,18:51:2,50,-127,,
2017126,18:51:5,50,17.3125,,2017126,18:51:10,50,-127,,
2017126,18:51:13,50,17.3125,,2017126,18:51:18,50,-127,,
2017126,18:51:21,50,17.3125,,2017126,18:51:26,50,-127,,
2017126,18:51:29,50,17.3125,,2017126,18:51:34,50,-127,,
2017126,18:51:37,50,17.3125,,2017126,18:51:42,50,-127,,
2017126,18:51:45,50,17.3125,,2017126,18:51:50,50,-127,,
2017126,18:51:53,50,17.3125,,2017126,18:51:58,50,-127,,
2017126,18:52:1,50,17.3125,,2017126,18:52:6,50,-127,,
2017126,18:52:9,50,17.3125,,2017126,18:52:14,50,-127,,
2017126,18:52:17,50,17.3125,,2017126,18:52:22,50,-127,,
2017126,18:52:25,50,17.3125,,2017126,18:52:30,50,-127,,
2017126,18:52:33,50,17.3125,,2017126,18:52:38,50,-127,,
2017126,18:52:41,50,17.3125,,2017126,18:52:46,50,-127,,
2017126,18:52:49,50,17.3125,,2017126,18:52:54,50,-127,,
2017126,18:52:57,50,17.3125,,2017126,18:53:2,50,-127,,
2017126,18:53:7,50,17.3125,,2017126,18:53:10,50,-127,,
2017126,18:53:15,50,17.3125,,2017126,18:53:18,50,-127,,
2017126,18:53:23,50,17.3125,,2017126,18:53:26,50,-127,,
2017126,18:53:31,50,17.3125,,2017126,18:53:34,50,-127,,
2017126,18:53:39,50,17.3125,,2017126,18:53:42,50,-127,,
2017126,18:53:47,50,17.3125,,2017126,18:53:50,50,-127,,
2017126,18:53:55,50,17.3125,,2017126,18:53:58,50,-127,,
2017126,18:54:3,50,17.3125,,2017126,18:54:6,50,-127,,
2017126,18:54:11,50,17.3125,,2017126,18:54:14,50,-127,,
2017126,18:54:18,50,17.3125,,2017126,18:54:21,50,-127,,
2017126,18:54:26,50,17.3125,,2017126,18:54:29,50,-127,,
2017126,18:54:34,50,17.3125,,2017126,18:54:37,50,-127,,
2017126,18:54:42,50,17.3125,,2017126,18:54:45,50,-127,,
2017126,18:54:50,50,17.3125,,2017126,18:54:53,50,-127,,
2017126,18:54:58,50,17.3125,,2017126,18:55:1,50,-127,,
2017126,18:55:6,50,17.3125,,2017126,18:55:9,50,-127,,
2017126,18:55:14,50,17.3125,,2017126,18:55:17,50,-127,,
2017126,18:55:22,50,17.3125,,2017126,18:55:25,50,-127,,
2017126,18:55:30,50,17.3125,,2017126,18:55:33,50,-127,,
2017126,18:55:40,50,-1,,2017126,18:55:45,50,-127,,
2017126,18:55:50,50,17.3125,,2017126,18:55:53,50,-127,,
2017126,18:55:58,50,17.3125,,2017126,18:56:1,50,-127,,
2017126,18:56:6,50,17.3125,,2017126,18:56:9,50,-127,,
2017126,18:56:14,50,17.3125,,2017126,18:56:17,50,-127,,
2017126,18:56:22,50,17.3125,,2017126,18:56:25,50,-127,,
2017126,18:56:30,50,17.3125,,2017126,18:56:33,50,-127,,
2017126,18:56:38,50,17.25,,2017126,18:56:41,50,-127,,
2017126,18:56:46,50,17.3125,,2017126,18:56:49,50,-127,,
2017126,18:56:54,50,17.25,,2017126,18:56:57,50,-127,,
2017126,18:57:2,50,17.3125,,2017126,18:57:5,50,-127,,
2017126,18:57:10,50,17.3125,,2017126,18:57:13,50,-127,,
2017126,18:57:18,50,17.25,,2017126,18:57:21,50,-127,,
2017126,18:57:26,50,17.3125,,2017126,18:57:29,50,-127,,
2017126,18:57:36,50,-1,,2017126,18:57:43,50,-1,,
2017126,18:57:48,50,17.25,,2017126,18:57:51,50,-127,,
2017126,18:57:56,50,17.25,,2017126,18:58:1,50,-127,,
2017126,18:58:4,50,17.25,,2017126,18:58:9,50,-127,,
2017126,18:58:13,50,17.25,,2017126,18:58:18,50,-127,,
2017126,18:58:21,50,17.25,,2017126,18:58:26,50,-127,,
2017126,18:58:29,50,17.25,,2017126,18:58:34,50,-127,,
2017126,18:58:37,50,17.25,,2017126,18:58:42,50,-127,,
2017126,18:58:45,50,17.25,,2017126,18:58:50,50,-127,,
2017126,18:58:53,50,17.25,,2017126,18:58:58,50,-127,,
2017126,18:59:1,50,17.25,,2017126,18:59:6,50,-127,,
2017126,18:59:9,50,17.25,,2017126,18:59:16,50,-1,,
2017126,18:59:21,50,17.25,,2017126,18:59:26,50,-127,,
2017126,18:59:29,50,17.25,,2017126,18:59:36,50,-1,,
2017126,18:59:43,50,-1,,2017126,18:59:46,50,-127,,
2017126,18:59:49,50,17.25,,2017126,18:59:54,50,-127,,
2017126,18:59:57,50,17.25,,2017126,19:0:2,50,-127,,
2017126,19:0:5,50,17.25,,2017126,19:0:10,50,-127,,
2017126,19:0:13,50,17.25,,2017126,19:0:20,50,-1,,
2017126,19:0:25,50,17.25,,2017126,19:0:30,50,-127,,
2017126,19:0:33,50,17.25,,2017126,19:0:39,50,-127,,
2017126,19:0:42,50,17.25,,2017126,19:0:47,50,-127,,
2017126,19:0:50,50,17.25,,2017126,19:0:55,50,-127,,
2017126,19:0:58,50,17.25,,2017126,19:1:3,50,-127,,
2017126,19:1:6,50,17.25,,2017126,19:1:11,50,-127,,
2017126,19:1:14,50,17.25,,2017126,19:1:19,50,-127,,
2017126,19:1:22,50,17.25,,2017126,19:1:27,50,-127,,
2017126,19:1:30,50,17.25,,2017126,19:1:35,50,-127,,
2017126,19:1:38,50,17.25,,2017126,19:1:43,50,-127,,
2017126,19:1:46,50,17.25,,2017126,19:1:51,50,-127,,
2017126,19:1:54,50,17.25,,2017126,19:1:59,50,-127,,
2017126,19:2:2,50,17.25,,2017126,19:2:7,50,-127,,
2017126,19:2:10,50,17.25,,2017126,19:2:15,50,-127,,
2017126,19:2:18,50,17.25,,2017126,19:2:23,50,-127,,
2017126,19:2:26,50,17.25,,2017126,19:2:31,50,-127,,
2017126,19:2:34,50,17.25,,2017126,19:2:39,50,-127,,
2017126,19:2:42,50,17.25,,2017126,19:2:47,50,-127,,
2017126,19:2:50,50,17.25,,2017126,19:2:55,50,-127,,
2017126,19:3:0,50,17.25,,2017126,19:3:3,50,-127,,
2017126,19:3:9,50,17.25,,2017126,19:3:12,50,-127,,
2017126,19:3:17,50,17.25,,2017126,19:3:20,50,-127,,
2017126,19:3:25,50,17.25,,2017126,19:3:28,50,-127,,
2017126,19:3:33,50,17.25,,2017126,19:3:36,50,-127,,
2017126,19:3:41,50,17.25,,2017126,19:3:44,50,-127,,
2017126,19:3:49,50,17.25,,2017126,19:3:52,50,-127,,
2017126,19:3:57,50,17.25,,2017126,19:4:0,50,-127,,
2017126,19:4:5,50,17.25,,2017126,19:4:8,50,-127,,
2017126,19:4:13,50,17.25,,2017126,19:4:16,50,-127,,
2017126,19:4:21,50,17.25,,2017126,19:4:24,50,-127,,
2017126,19:4:29,50,17.25,,2017126,19:4:32,50,-127,,
2017126,19:4:37,50,17.25,,2017126,19:4:40,50,-127,,
2017126,19:4:45,50,17.25,,2017126,19:4:48,50,-127,,
2017126,19:4:53,50,17.25,,2017126,19:4:58,50,-127,,
2017126,19:5:1,50,17.25,,2017126,19:5:6,50,-127,,
2017126,19:5:9,50,17.25,,2017126,19:5:14,50,-127,,
2017126,19:5:17,50,17.25,,2017126,19:5:22,50,-127,,
2017126,19:5:25,50,17.25,,2017126,19:5:30,50,-127,,
2017126,19:5:33,50,17.25,,2017126,19:5:38,50,-127,,
2017126,19:5:41,50,17.25,,2017126,19:5:46,50,-127,,
2017126,19:5:49,50,17.25,,2017126,19:5:54,50,-127,,
2017126,19:5:57,50,17.25,,2017126,19:6:2,50,-127,,
2017126,19:6:5,50,17.1875,,2017126,19:6:10,50,-127,,
2017126,19:6:13,50,17.25,,2017126,19:6:18,50,-127,,
2017126,19:6:21,50,17.25,,2017126,19:6:26,50,-127,,
2017126,19:6:29,50,17.25,,2017126,19:6:34,50,-127,,
